species.ID;family;genus;species;trophic.guild
3576;euphorbiaceae;drypetes;indica;plants
3577;euphorbiaceae;drypetes;ivorensis;plants
3578;euphorbiaceae;drypetes;laciniata;plants
3579;euphorbiaceae;drypetes;lateriflora;plants
3580;euphorbiaceae;drypetes;leonensis;plants
3581;euphorbiaceae;drypetes;littoralis;plants
3582;euphorbiaceae;drypetes;longifolia;plants
3583;euphorbiaceae;drypetes;m1;plants
3584;euphorbiaceae;drypetes;m2;plants
3585;euphorbiaceae;drypetes;m3;plants
3586;euphorbiaceae;drypetes;m4;plants
3587;euphorbiaceae;drypetes;m5;plants
3588;euphorbiaceae;drypetes;madagascariensis;plants
3589;euphorbiaceae;drypetes;molunduana;plants
3590;euphorbiaceae;drypetes;paxii;plants
3591;euphorbiaceae;drypetes;pendula;plants
3592;euphorbiaceae;drypetes;principum;plants
3593;euphorbiaceae;drypetes;staudtii;plants
3594;euphorbiaceae;drypetes;tapura cf;plants
3595;euphorbiaceae;drypetes;variabilis;plants
3596;euphorbiaceae;drypetes;xanthophylla cf;plants
3597;euphorbiaceae;drypetes?;m1;plants
3598;euphorbiaceae;endospermum;mollucana;plants
3599;euphorbiaceae;epiprinus;malayanus;plants
3600;euphorbiaceae;erythrococca;m1;plants
3601;euphorbiaceae;euphorbia;alluaudii;plants
3602;euphorbiaceae;euphorbia;arenaria;plants
3603;euphorbiaceae;euphorbia;cestriflora;plants
3604;euphorbiaceae;euphorbia;colletioides;plants
3605;euphorbiaceae;euphorbia;cotiniifolia;plants
3606;euphorbiaceae;euphorbia;elata;plants
3607;euphorbiaceae;euphorbia;m1;plants
3608;euphorbiaceae;euphorbia;obcordata;plants
3609;euphorbiaceae;euphorbia;petiolaris;plants
3610;euphorbiaceae;euphorbia;schlechtendal;plants
3611;euphorbiaceae;euphorbia;tirucalli;plants
3612;euphorbiaceae;excorcaria;oppositifolia;plants
3613;euphorbiaceae;fahrenheitia;pendula;plants
3614;euphorbiaceae;fahrenheittia;pendula;plants
3615;euphorbiaceae;galearia;celebica;plants
3616;euphorbiaceae;galearia cf;m1;plants
3617;euphorbiaceae;galearia;fulva;plants
3618;euphorbiaceae;gavarettia;m1;plants
3619;euphorbiaceae;gavarettia;terminalis;plants
3620;euphorbiaceae;gavarretia;terminalis;plants
3621;euphorbiaceae;glochidion;m1;plants
3622;euphorbiaceae;glochidion;m2;plants
3623;euphorbiaceae;glochidion;philippicum;plants
3624;euphorbiaceae;glochidion;rubrum;plants
3625;euphorbiaceae;glochidion/saurupoa;m1;plants
3626;euphorbiaceae;glycydendron;amazonicum;plants
3627;euphorbiaceae;grossera;paniculata;plants
3628;euphorbiaceae;grossera;vignei (euphorba)harn ssp. ind.;plants
3629;euphorbiaceae;hevea;guianensis;plants
3630;euphorbiaceae;hevea;m1;plants
3631;euphorbiaceae;hevea;m2;plants
3632;euphorbiaceae;hieronyma;duguei;plants
3633;euphorbiaceae;hieronyma;oblonga;plants
3634;euphorbiaceae;hura;crepitans;plants
3635;euphorbiaceae;hyeronima;alchorneoides;plants
3636;euphorbiaceae;hyeronima;duguei;plants
3637;euphorbiaceae;hyeronima;duquei;plants
3638;euphorbiaceae;hyeronima;huilense;plants
3639;euphorbiaceae;hyeronima;latifolia;plants
3640;euphorbiaceae;hyeronima;laxiflora;plants
3641;euphorbiaceae;hyeronima;laxifolia;plants
3642;euphorbiaceae;hyeronima;m1;plants
3643;euphorbiaceae;hyeronima;moritziana;plants
3644;euphorbiaceae;hyeronima;oblonga;plants
3645;euphorbiaceae;jatropha;chamelensis;plants
3646;euphorbiaceae;jatropha;hernandiifolia;plants
3647;euphorbiaceae;jatropha;m1;plants
3648;euphorbiaceae;jatropha;platanifolia;plants
3649;euphorbiaceae;jatropha;standleyi;plants
3650;euphorbiaceae;joannesia;principes;plants
3651;euphorbiaceae;klaineanthus;gaboniae;plants
3652;euphorbiaceae;koilodepas;longifolium;plants
3653;euphorbiaceae;koilodepus;longifolius;plants
3654;euphorbiaceae;lautembergia;neraudiana;plants
3655;euphorbiaceae;liodendron;philippicum;plants
3656;euphorbiaceae;m1;m1;plants
3657;euphorbiaceae;m11;m1;plants
3658;euphorbiaceae;m2;m1;plants
3659;euphorbiaceae;m3;m1;plants
3660;euphorbiaceae;m4;m1;plants
3661;euphorbiaceae;m5;m1;plants
3662;euphorbiaceae;m6;m1;plants
3663;euphorbiaceae;m8;m1;plants
3664;euphorbiaceae;m9;m1;plants
3665;euphorbiaceae;mabea;aff occidentalis;plants
3666;euphorbiaceae;mabea;caudata;plants
3667;euphorbiaceae;mabea;cf mayensis;plants
3668;euphorbiaceae;mabea;ciliatoglandulosa;plants
3669;euphorbiaceae;mabea;elata;plants
3670;euphorbiaceae;mabea;eximia;plants
3671;euphorbiaceae;mabea;m1;plants
3672;euphorbiaceae;mabea;m2;plants
3673;euphorbiaceae;mabea;maynensis;plants
3674;euphorbiaceae;mabea;nitida;plants
3675;euphorbiaceae;mabea;occidentalis;plants
3676;euphorbiaceae;mabea;speciosa;plants
3677;euphorbiaceae;macaranga;alchorneoides;plants
3678;euphorbiaceae;macaranga;barteri;plants
3679;euphorbiaceae;macaranga;lowii;plants
3680;euphorbiaceae;macaranga;m1;plants
3681;euphorbiaceae;macaranga;peltata;plants
3682;euphorbiaceae;macaranga;repandodentata;plants
3683;euphorbiaceae;macaranga;spinosa;plants
3684;euphorbiaceae;macaranga;subdentata;plants
3685;euphorbiaceae;macaranga;tanarius;plants
3686;euphorbiaceae;macaranga?;m1;plants
3687;euphorbiaceae;maesobotrya;dussenii;plants
3688;euphorbiaceae;maesobotrya;floribunda;plants
3689;euphorbiaceae;maesobotrya;m1;plants
3690;euphorbiaceae;maesobotrya;staudtii;plants
3691;euphorbiaceae;mallotus;alchomea?;plants
3692;euphorbiaceae;mallotus;japonicus;plants
3693;euphorbiaceae;mallotus;muticus;plants
3694;euphorbiaceae;mallotus;philippinensis;plants
3695;euphorbiaceae;mallotus;phillipensis;plants
3696;euphorbiaceae;mallotus;phillippensii;plants
3697;euphorbiaceae;mallotus;pulchrum;plants
3698;euphorbiaceae;mallotus;repandus;plants
3699;euphorbiaceae;mallotus;serrate cf;plants
3700;euphorbiaceae;mallotus;ulmac cf;plants
3701;euphorbiaceae;mallotus?;m1;plants
3702;euphorbiaceae;manihot;carthaginensis;plants
3703;euphorbiaceae;manihot;chlorosticta;plants
3704;euphorbiaceae;manihot;esculenta;plants
3705;euphorbiaceae;manihot;m1;plants
3706;euphorbiaceae;manniophyton;fulvum;plants
3707;euphorbiaceae;maprouna;guianensis;plants
3708;euphorbiaceae;maprouna;membranacea;plants
3709;euphorbiaceae;maprounea;guianensis;plants
3710;euphorbiaceae;maprounia;guianensis;plants
3711;euphorbiaceae;mareyopsis;longifolia;plants
3712;euphorbiaceae;mareyopsis;m1;plants
3713;euphorbiaceae;margaritaria;discoidea;plants
3714;euphorbiaceae;margaritaria;ellipticum;plants
3715;euphorbiaceae;margaritaria;m1;plants
3716;euphorbiaceae;margaritaria;nobilis;plants
3717;euphorbiaceae;melanolepis;multiglanduleas;plants
3718;euphorbiaceae;melanolepis;multiglandulosa;plants
3719;euphorbiaceae;melanolepsis;multiglandulosa;plants
3720;euphorbiaceae;melostus;m1;plants
3721;euphorbiaceae;micrandra cf;m1;plants
3722;euphorbiaceae;micrandra;elata;plants
3723;euphorbiaceae;micrandra;m1;plants
3724;euphorbiaceae;micrandra;rossiana;plants
3725;euphorbiaceae;micrandra;siphonoides;plants
3726;euphorbiaceae;micrandra;spruceana;plants
3727;euphorbiaceae;nealchornea;japurensis;plants
3728;euphorbiaceae;nealchornea;m1;plants
3729;euphorbiaceae;nealchornea;yapurensis;plants
3730;euphorbiaceae;nealchornia;yapurensis;plants
3731;euphorbiaceae;neoscortechinia;forbesii;plants
3732;euphorbiaceae;neoscortechinia;kingii;plants
3733;euphorbiaceae;omphalea;bracteata;plants
3734;euphorbiaceae;omphalea;diandra;plants
3735;euphorbiaceae;omphalea;oleifera;plants
3736;euphorbiaceae;pachystroma;longifolium;plants
3737;euphorbiaceae;pausandra;m1;plants
3738;euphorbiaceae;pausandra;m2;plants
3739;euphorbiaceae;pausandra;martinii;plants
3740;euphorbiaceae;pausandra;morisiana;plants
3741;euphorbiaceae;pausandra;trianae;plants
3742;euphorbiaceae;pera;cf citriodora;plants
3743;euphorbiaceae;pera;m1;plants
3744;euphorbiaceae;phyllanthus;anisolobus;plants
3745;euphorbiaceae;phyllanthus;botryanthus;plants
3746;euphorbiaceae;phyllanthus;cf margaritaria;plants
3747;euphorbiaceae;phyllanthus;emblica;plants
3748;euphorbiaceae;phyllanthus;juglandifolius;plants
3749;euphorbiaceae;phyllanthus;m1;plants
3750;euphorbiaceae;phyllanthus;m2;plants
3751;euphorbiaceae;phyllanthus;mocinianus;plants
3752;euphorbiaceae;phyllanthus;skutchii;plants
3753;euphorbiaceae;pimeleodendron;griffithianum;plants
3754;euphorbiaceae;pimelodendron;amboinicum;plants
3755;euphorbiaceae;pimelodendron;griffithianum;plants
3756;euphorbiaceae;pimelodendron;griffithii;plants
3757;euphorbiaceae;plagiostyles;africana;plants
3758;euphorbiaceae;plagiostyles;africans;plants
3759;euphorbiaceae;plukenetia;cf scandens;plants
3760;euphorbiaceae;plukenetia;m1;plants
3761;euphorbiaceae;plukenetia;penninervia;plants
3762;euphorbiaceae;plukenetia;volubilis;plants
3763;euphorbiaceae;protomegabaria;stapfiana;plants
3764;euphorbiaceae;ptychopyxis;bacciformis;plants
3765;euphorbiaceae;ptychopyxis;castata;plants
3766;euphorbiaceae;ptychopyxis;costata;plants
3767;euphorbiaceae;pycnocoma;macrophylla;plants
3768;euphorbiaceae;richeria cf;m1;plants
3769;euphorbiaceae;richeria;densiflora;plants
3770;euphorbiaceae;richeria;dressleri;plants
3771;euphorbiaceae;richeria;grandis;plants
3772;euphorbiaceae;richeria;m1;plants
3773;euphorbiaceae;richeria;tomentosa;plants
3774;euphorbiaceae;richeria?;m1;plants
3775;euphorbiaceae;ricinodendron;heudelotii;plants
3776;euphorbiaceae;rockinghamia;angustifolia;plants
3777;euphorbiaceae;sagotia;racemosa;plants
3778;euphorbiaceae;sandwithia;guianensis;plants
3779;euphorbiaceae;sapium;aereum;plants
3780;euphorbiaceae;sapium;aereum cf;plants
3781;euphorbiaceae;sapium;aerum;plants
3782;euphorbiaceae;sapium;baccatum;plants
3783;euphorbiaceae;sapium;discolor;plants
3784;euphorbiaceae;sapium;eglandulosum;plants
3785;euphorbiaceae;sapium;elliptica;plants
3786;euphorbiaceae;sapium;glandulosum;plants
3787;euphorbiaceae;sapium;jamaicense;plants
3788;euphorbiaceae;sapium;laurifolium;plants
3789;euphorbiaceae;sapium;longifolium;plants
3790;euphorbiaceae;sapium;m1;plants
3791;euphorbiaceae;sapium;m2;plants
3792;euphorbiaceae;sapium;marmieri;plants
3793;euphorbiaceae;sapium;pedicellatum;plants
3794;euphorbiaceae;sapium;pedidcellatum;plants
3795;euphorbiaceae;sapium;utile;plants
3796;euphorbiaceae;savia;platyrachis;plants
3797;euphorbiaceae;sebastiana;brasiliensis;plants
3798;euphorbiaceae;sebastiana;jaliscensis;plants
3799;euphorbiaceae;sebastiana;klotzschiana;plants
3800;euphorbiaceae;sebastiana;m1;plants
3801;euphorbiaceae;sebastiania;m1;plants
3802;euphorbiaceae;securinega;capuronii;plants
3803;euphorbiaceae;securinega;durissima;plants
3804;euphorbiaceae;senefeldera cf;m1;plants
3805;euphorbiaceae;senefeldera;inclinata;plants
3806;euphorbiaceae;senefeldera;m1;plants
3807;euphorbiaceae;senefeldera;multiflora;plants
3808;euphorbiaceae;senefeldera;triandra;plants
3809;euphorbiaceae;suregada;chauvetiae;plants
3810;euphorbiaceae;suregada;decidua;plants
3811;euphorbiaceae;suregada;multiflora;plants
3812;euphorbiaceae;tetrorchidium;gorgonae;plants
3813;euphorbiaceae;tetrorchidium;m1;plants
3814;euphorbiaceae;tetrorchidium;ochroleucum;plants
3815;euphorbiaceae;tetrorchidium;parvulum;plants
3816;euphorbiaceae;trigonostemon;sumatranus;plants
3817;euphorbiaceae;uapaca;huedelotii;plants
3818;euphorbiaceae;uapaca;m1;plants
3819;euphorbiaceae;uapaca;m2;plants
3820;euphorbiaceae;uapaca;staudii;plants
3821;euphorbiaceae;vapaca;m1;plants
3822;euphorbiaceae?;m1;m1;plants
3823;euphorbiaceae?;m2;m1;plants
3824;fab/con;m1;m1;plants
3825;fabaceae;acacia;acanthophylla;plants
3826;fabaceae;acacia;aff pteridifolia;plants
3827;fabaceae;acacia;aff. guadulepensis;plants
3828;fabaceae;acacia;albocorticans;plants
3829;fabaceae;acacia;alemquerensis;plants
3830;fabaceae;acacia;altiscandens;plants
3831;fabaceae;acacia;altiscandens aff;plants
3832;fabaceae;acacia;articulata;plants
3833;fabaceae;acacia;bonariensis;plants
3834;fabaceae;acacia;caven;plants
3835;fabaceae;acacia;cf klugii;plants
3836;fabaceae;acacia;cf riparia;plants
3837;fabaceae;acacia;contusa;plants
3838;fabaceae;acacia;cornigera;plants
3839;fabaceae;acacia;cornigera?;plants
3840;fabaceae;acacia;duckei;plants
3841;fabaceae;acacia;duckei?;plants
3842;fabaceae;acacia;feddeana;plants
3843;fabaceae;acacia;flexuosa;plants
3844;fabaceae;acacia;glomerosa;plants
3845;fabaceae;acacia;kamerunensii;plants
3846;fabaceae;acacia;kuhlmanii;plants
3847;fabaceae;acacia;m1;plants
3848;fabaceae;acacia;m2;plants
3849;fabaceae;acacia;m3;plants
3850;fabaceae;acacia;m4;plants
3851;fabaceae;acacia;macbridei;plants
3852;fabaceae;acacia;macrantha;plants
3853;fabaceae;acacia;malanoceros;plants
3854;fabaceae;acacia;myrmecophylla;plants
3855;fabaceae;acacia;pennata;plants
3856;fabaceae;acacia;pentagona;plants
3857;fabaceae;acacia;praecox;plants
3858;fabaceae;acacia;riparia;plants
3859;fabaceae;acacia;tamarindifolia;plants
3860;fabaceae;acacia;tucamanensis;plants
3861;fabaceae;acacia;turbacensis;plants
3862;fabaceae;acacia;visco;plants
3863;fabaceae;acosmium;lenticifolia;plants
3864;fabaceae;acrocarpus;fraxinifolius;plants
3865;fabaceae;adenanthera;bicolor;plants
3866;fabaceae;adenanthera;klaineana;plants
3867;fabaceae;adenanthera;m1;plants
3868;fabaceae;adenopodia;polystachya;plants
3869;fabaceae;adenopodia;scelerata;plants
3870;fabaceae;aeschynomene;amorphoides;plants
3871;fabaceae;aganope;lucida;plants
3872;fabaceae;airyantha;schweinfurthii;plants
3873;fabaceae;albizia;adenocephala;plants
3874;fabaceae;albizia;adiantifolia;plants
3875;fabaceae;albizia;aurisparsa;plants
3876;fabaceae;albizia;bernieri;plants
3877;fabaceae;albizia;caribaea;plants
3878;fabaceae;albizia;caribaea aff;plants
3879;fabaceae;albizia;caribbaea;plants
3880;fabaceae;albizia;commiphoroides;plants
3881;fabaceae;albizia;corymbosa;plants
3882;fabaceae;albizia;dubia;plants
3883;fabaceae;albizia;gummifera;plants
3884;fabaceae;albizia;m1;plants
3885;fabaceae;albizia;myriophylla;plants
3886;fabaceae;albizia;niopoides;plants
3887;fabaceae;albizia;occidentalis;plants
3888;fabaceae;albizia;pedicellaris;plants
3889;fabaceae;albizia;polycephala;plants
3890;fabaceae;albizia;tomentosa;plants
3891;fabaceae;albizia;tulearensis;plants
3892;fabaceae;albizzia;cf marthae;plants
3893;fabaceae;albizzia;granulosa;plants
3894;fabaceae;albizzia;odoratissima;plants
3895;fabaceae;albizzia;petitiana;plants
3896;fabaceae;aldina;latifolia;plants
3897;fabaceae;amburana;cearensis;plants
3898;fabaceae;amphimas;comosa;plants
3899;fabaceae;amphimas;ferrugineus;plants
3900;fabaceae;amphimas;pterocarpoides;plants
3901;fabaceae;anadenanthera;colubrina;plants
3902;fabaceae;anadenanthera;colubrina var. cebil;plants
3903;fabaceae;andira;fraxinifolia;plants
3904;fabaceae;andira;inermis;plants
3905;fabaceae;andira;m1;plants
3906;fabaceae;andira?;m1;plants
3907;fabaceae;angylocalyx;brownii;plants
3908;fabaceae;angylocalyx;m1;plants
3909;fabaceae;angylocalyx;oligophyllus;plants
3910;fabaceae;angylocalyx;pynaertii;plants
3911;fabaceae;angylocalyx;talbotii;plants
3912;fabaceae;anthonotha;lamprophylla;plants
3913;fabaceae;anthonotha;m1;plants
3914;fabaceae;anthonotha;macrophylla;plants
3915;fabaceae;anthonotha;sp nova;plants
3916;fabaceae;apoplanesia;paniculata;plants
3917;fabaceae;apuleia;m1;plants
3918;fabaceae;archidendron;bubalinum;plants
3919;fabaceae;archidendron;glabra;plants
3920;fabaceae;baikea;insignis;plants
3921;fabaceae;baphia;bipindensis;plants
3922;fabaceae;baphia;borambiensis;plants
3923;fabaceae;baphia;capparidifolia;plants
3924;fabaceae;baphia;cf capparidifolia;plants
3925;fabaceae;baphia;cf polyantha;plants
3926;fabaceae;baphia;keckii;plants
3927;fabaceae;baphia;laurifolia;plants
3928;fabaceae;baphia;leptobotrys;plants
3929;fabaceae;baphia;m1;plants
3930;fabaceae;baphia;m2;plants
3931;fabaceae;baphia;nitida;plants
3932;fabaceae;baphia;polyantha;plants
3933;fabaceae;baphia;puguensis;plants
3934;fabaceae;bauhinia;aculeata;plants
3935;fabaceae;bauhinia;andax;plants
3936;fabaceae;bauhinia;beguinotii;plants
3937;fabaceae;bauhinia;brachycalyx;plants
3938;fabaceae;bauhinia;divaricata;plants
3939;fabaceae;bauhinia;glabra;plants
3940;fabaceae;bauhinia;grandidieri;plants
3941;fabaceae;bauhinia;guianenses;plants
3942;fabaceae;bauhinia;guianensis;plants
3943;fabaceae;bauhinia;horsfieldii;plants
3944;fabaceae;bauhinia;hymenifolia;plants
3945;fabaceae;bauhinia;kunthiana;plants
3946;fabaceae;bauhinia;m1;plants
3947;fabaceae;bauhinia;m2;plants
3948;fabaceae;bauhinia;malabarica;plants
3949;fabaceae;bauhinia;microstachya;plants
3950;fabaceae;bauhinia;semibifida;plants
3951;fabaceae;bauhinia;smilacina;plants
3952;fabaceae;bauhinia;ungulata;plants
3953;fabaceae;bauhnia;m1;plants
3954;fabaceae;berlinia;auriculata;plants
3955;fabaceae;berlinia;bracteosa;plants
3956;fabaceae;bowdichia;virgiloides;plants
3957;fabaceae;brownea;ariza;plants
3958;fabaceae;brownea;m1;plants
3959;fabaceae;butea?;m1;plants
3960;fabaceae;cadia;m1;plants
3961;fabaceae;caesalpinia;caladenis;plants
3962;fabaceae;caesalpinia;coriara;plants
3963;fabaceae;caesalpinia;coriaria;plants
3964;fabaceae;caesalpinia;corymbosa;plants
3965;fabaceae;caesalpinia;crista;plants
3966;fabaceae;caesalpinia;eriostachys;plants
3967;fabaceae;caesalpinia;floribunda;plants
3968;fabaceae;caesalpinia;m1;plants
3969;fabaceae;caesalpinia;paraguariensis;plants
3970;fabaceae;caesalpinia;platyloba;plants
3971;fabaceae;caesalpinia;pulcherrima;plants
3972;fabaceae;caesalpinia;sclerocarpa;plants
3973;fabaceae;calliandra;formosum;plants
3974;fabaceae;calliandra;gracilis;plants
3975;fabaceae;calliandra;laxa;plants
3976;fabaceae;calliandra;m1;plants
3977;fabaceae;calliandra;m2;plants
3978;fabaceae;calliandra;magdalenae;plants
3979;fabaceae;calliandra;paniculata;plants
3980;fabaceae;calpocalyx;dinklagei;plants
3981;fabaceae;campsiandra;angustifolia;plants
3982;fabaceae;canavalia;acuminata;plants
3983;fabaceae;casearia;tremula;plants
3984;fabaceae;cassia;adiantifolia;plants
3985;fabaceae;cassia;atomaria;plants
3986;fabaceae;cassia;bacillaris;plants
3987;fabaceae;cassia;chloroclada;plants
3988;fabaceae;cassia;emarginata;plants
3989;fabaceae;cassia;fistula;plants
3990;fabaceae;cassia;fruticosa;plants
3991;fabaceae;cassia;m1;plants
3992;fabaceae;cassia;mollisima;plants
3993;fabaceae;cassia;moschata;plants
3994;fabaceae;cedrelinga;cateaiformis;plants
3995;fabaceae;cedrelinga;catenaeformis;plants
3996;fabaceae;cedrelinga;cateniformis;plants
3997;fabaceae;centrolobium;minus;plants
3998;fabaceae;centrolobium;ochroxylum;plants
3999;fabaceae;centrolobium;tomentosum;plants
4000;fabaceae;cercidium;praecox;plants
4001;fabaceae;cercis;canadensis;plants
4002;fabaceae;cf dipteryx;m1;plants
4003;fabaceae;cf homalium;m1;plants
4004;fabaceae;cf lonchocarpus;m1;plants
4005;fabaceae;cf myroxylon/swartzia;m1;plants
4006;fabaceae;cf ormosia;m1;plants
4007;fabaceae;cf pterocarpus;m1;plants
4008;fabaceae;cf sclerolobium;m1;plants
4009;fabaceae;cf vatairea;m2;plants
4010;fabaceae;chadsia;grevei;plants
4011;fabaceae;clathrotropis;m1;plants
4012;fabaceae;clathrotropis;m2;plants
4013;fabaceae;clitoria;m1;plants
4014;fabaceae;clitoria?;m1;plants
4015;fabaceae;copaifera;langsdorfii;plants
4016;fabaceae;copaifera;m1;plants
4017;fabaceae;copaifera;officinalis;plants
4018;fabaceae;copaifera;reticulata;plants
4019;fabaceae;coumarouna;oleifera;plants
4020;fabaceae;coursetia;arborea;plants
4021;fabaceae;coursetia;m1;plants
4022;fabaceae;crudia;gabonensis;plants
4023;fabaceae;crudia;glaberrima;plants
4024;fabaceae;crudia;havilandii;plants
4025;fabaceae;cyclolobium;blanchetianum;plants
4026;fabaceae;cynometra;inaequifolia;plants
4027;fabaceae;cynometra;m1;plants
4028;fabaceae;cynometra;malaccensis;plants
4029;fabaceae;cynometra;oaxacana;plants
4030;fabaceae;cynometra;retusa;plants
4031;fabaceae;cynometra;sanagaensis;plants
4032;fabaceae;dalbergia;aff bignonae;plants
4033;fabaceae;dalbergia;aff frutescens;plants
4034;fabaceae;dalbergia;bignonae aff;plants
4035;fabaceae;dalbergia;brownei;plants
4036;fabaceae;dalbergia cf;frutescens;plants
4037;fabaceae;dalbergia;cf fruticosa;plants
4038;fabaceae;dalbergia cf;m1;plants
4039;fabaceae;dalbergia cf;monetaria;plants
4040;fabaceae;dalbergia;cochinchinensis;plants
4041;fabaceae;dalbergia;cultrata;plants
4042;fabaceae;dalbergia;dariensis;plants
4043;fabaceae;dalbergia;frutescens;plants
4044;fabaceae;dalbergia;frutescens cf;plants
4045;fabaceae;dalbergia;latifolia;plants
4046;fabaceae;dalbergia;m1;plants
4047;fabaceae;dalbergia;m2;plants
4048;fabaceae;dalbergia;m3;plants
4049;fabaceae;dalbergia;monetarea;plants
4050;fabaceae;dalbergia;monetaria;plants
4051;fabaceae;dalbergia;monetaria cf.;plants
4052;fabaceae;dalbergia;moneteria;plants
4053;fabaceae;dalbergia;negrensis;plants
