"year";"plot";"subplot";"focal";"fruit";"seed";"BEMA";"CETE";"CHFU";"HOMA";"LEMA";"MESP";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SOAS";"SPRU"
2019;8;"D6";"POMA";1;86;1;0;0;0;0;1;0;0;10;0;2;0;0;0;0
2019;8;"D6";"PUPA";6;540;0;1;0;0;0;0;0;0;3;0;2;0;0;0;0
2019;8;"D6";"SASO";10;20;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"D6";"SOAS";4;180;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0
2019;8;"E1";"BEMA";30;120;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2019;8;"E1";"CETE";14;4732;0;1;0;0;0;0;0;0;5;0;0;0;0;0;1
2019;8;"E1";"CHFU";8;672;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2019;8;"E1";"LEMA";6;288;2;2;0;0;0;0;0;0;2;0;0;0;0;0;2
2019;8;"E1";"POMA";1;86;0;1;0;0;0;0;0;0;10;0;0;0;0;0;0
2019;8;"E1";"PUPA";8;720;0;1;0;0;0;0;0;0;2;0;0;2;0;0;3
2019;8;"E1";"SASO";10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E1";"SPRU";40;3360;0;0;0;0;0;0;0;0;10;0;1;0;0;0;2
2019;8;"E2";"BEMA";30;120;0;1;0;0;0;0;0;0;1;0;2;0;0;0;2
2019;8;"E2";"CETE";8;2704;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"E2";"CHFU";11;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E2";"HOMA";1;12;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E2";"LEMA";5;240;1;3;0;0;0;0;0;0;10;0;0;0;0;1;0
2019;8;"E2";"POMA";1;86;0;0;0;10;0;0;0;0;10;0;2;0;0;0;0
2019;8;"E2";"PUPA";14;1260;0;2;0;0;1;0;0;0;4;0;2;0;0;0;0
2019;8;"E2";"SASO";20;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"E2";"SOAS";10;450;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019;8;"E2";"SPRU";60;5040;0;0;0;0;0;0;0;0;5;0;3;0;0;0;1
2019;8;"E3";"BEMA";60;240;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0
2019;8;"E3";"CETE";6;2028;0;0;0;10;0;0;0;0;2;0;1;0;0;0;0
2019;8;"E3";"CHFU";7;588;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E3";"LEMA";4;192;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"E3";"PAIN";1;1;0;0;0;6;0;0;0;0;4;0;6;0;0;0;0
2019;8;"E3";"POMA";1;86;0;0;0;6;0;0;0;0;10;0;2;0;0;0;1
2019;8;"E3";"PUPA";12;1080;0;1;0;2;0;0;0;0;8;0;3;0;0;0;0
2019;8;"E3";"SASO";5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E4";"CETE";8;2704;0;0;0;2;0;0;0;0;10;0;1;0;0;0;0
2019;8;"E4";"CHFU";7;588;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E4";"HOMA";1;12;3;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E4";"LEMA";5;240;0;0;5;0;1;0;0;0;2;0;0;0;0;0;0
2019;8;"E4";"POMA";1;86;0;1;0;2;0;0;0;0;8;0;0;0;0;0;1
2019;8;"E4";"POMO";1;61;2;2;2;0;0;0;0;0;2;0;0;0;0;0;0
2019;8;"E4";"PUPA";9;810;1;0;0;2;0;0;0;0;2;0;4;0;0;0;1
2019;8;"E4";"SOAS";4;180;0;3;4;0;0;0;0;0;8;0;0;0;0;0;0
2019;8;"E4";"SPRU";40;3360;0;0;0;2;0;0;0;0;10;0;4;0;0;0;1
2019;8;"E5";"CETE";12;4056;0;0;0;0;0;1;0;0;4;0;2;0;0;0;0
2019;8;"E5";"CHFU";6;504;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E5";"LEMA";3;144;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0
2019;8;"E5";"POMA";1;86;0;0;0;0;0;0;0;0;8;0;5;0;0;0;0
2019;8;"E5";"POMO";4;244;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2019;8;"E5";"PUPA";11;990;2;0;0;0;0;0;0;0;4;0;1;3;0;0;0
2019;8;"E5";"SASO";15;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"E6";"BEMA";60;240;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
2019;8;"E6";"CETE";6;2028;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0
2019;8;"E6";"CHFU";4;336;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"E6";"LEMA";6;288;1;0;3;0;0;0;0;1;5;0;0;0;0;0;0
2019;8;"E6";"POMA";1;86;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0
2019;8;"E6";"PUPA";7;630;0;1;0;0;0;0;0;0;3;0;3;0;0;0;0
2019;8;"F1";"BEMA";50;200;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"F1";"CETE";16;5408;1;0;0;0;0;0;0;0;8;0;0;3;0;0;0
2019;8;"F1";"CHFU";4;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F1";"LEMA";3;144;1;0;3;0;0;0;0;0;10;0;0;5;0;0;1
2019;8;"F1";"PAIN";1;1;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"F1";"POMA";1;86;0;1;0;0;0;0;0;0;10;0;0;0;0;0;1
2019;8;"F1";"SASO";5;10;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0
2019;8;"F1";"SPRU";40;3360;2;0;0;0;0;0;0;0;7;0;0;0;0;0;2
2019;8;"F2";"BEMA";40;160;3;1;0;0;0;0;0;0;3;0;0;0;0;0;1
2019;8;"F2";"CETE";8;2704;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0
2019;8;"F2";"CHFU";10;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F2";"LEMA";2;96;2;0;0;0;0;0;0;0;5;0;0;2;0;0;0
2019;8;"F2";"POMA";1;86;2;0;0;0;0;0;0;0;8;0;0;0;0;0;2
2019;8;"F2";"SASO";5;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2019;8;"F2";"SPRU";50;4200;2;0;0;0;0;0;0;0;5;0;0;0;0;0;3
2019;8;"F3";"BEMA";60;240;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"F3";"CETE";4;1352;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2
2019;8;"F3";"CHFU";8;672;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2019;8;"F3";"HOMA";1;12;2;0;0;0;0;0;0;0;10;0;0;0;0;0;0
2019;8;"F3";"PAIN";1;1;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0
2019;8;"F3";"POMA";1;86;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0
2019;8;"F3";"SASO";10;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"F3";"SPRU";40;3360;0;0;0;0;0;0;0;0;3;0;1;0;0;0;2
2019;8;"F4";"BEMA";60;240;3;1;0;2;0;0;0;0;4;0;0;0;0;0;0
2019;8;"F4";"CETE";6;2028;3;2;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"F4";"CHFU";11;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F4";"HOMA";1;12;2;0;2;2;0;1;0;0;7;0;0;0;0;0;0
2019;8;"F4";"LEMA";3;144;0;1;2;0;2;0;0;0;10;0;0;0;0;0;0
2019;8;"F4";"PAIN";1;1;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;8;"F4";"POMA";1;86;1;0;0;0;0;0;0;0;5;0;0;0;0;0;1
2019;8;"F4";"POMO";4;244;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F5";"BEMA";50;200;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2019;8;"F5";"CETE";14;4732;1;1;0;0;0;0;0;0;8;0;2;0;0;0;0
2019;8;"F5";"CHFU";15;1260;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F5";"LEMA";5;240;2;2;0;0;0;2;0;0;10;0;0;0;0;0;0
2019;8;"F5";"PAIN";1;1;0;1;0;3;0;0;0;0;6;0;0;0;0;0;0
2019;8;"F5";"POMA";1;86;0;2;0;0;0;0;0;0;10;0;2;0;0;0;0
2019;8;"F5";"PUPA";16;1440;0;1;0;0;0;0;0;0;10;0;2;2;0;0;0
2019;8;"F5";"SASO";5;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"F5";"SOAS";6;270;4;0;0;0;0;0;0;0;6;0;0;3;0;0;0
2019;8;"F6";"BEMA";40;160;0;1;0;0;0;0;0;0;3;0;2;0;0;0;0
2019;8;"F6";"CETE";15;5070;0;1;0;0;0;0;0;0;6;0;2;0;0;0;0
2019;8;"F6";"CHFU";9;756;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2019;8;"F6";"LEMA";3;144;0;0;2;0;0;1;0;0;4;0;0;0;0;0;0
2019;8;"F6";"PAIN";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;8;"F6";"POMA";1;86;0;2;0;0;0;0;0;0;9;0;1;0;0;0;0
2019;8;"F6";"PUPA";9;810;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0
2019;8;"F6";"SASO";5;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2019;8;"F6";"SOAS";4;180;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
2019;9;"A1";"CHFU";2;168;0;0;3;10;0;0;0;0;0;0;0;0;0;5;0
2019;9;"A1";"LEMA";2;96;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0
2019;9;"A1";"PAIN";1;1;0;0;0;0;0;0;4;0;6;2;0;0;0;0;0
2019;9;"A1";"POMA";1;86;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0
2019;9;"A1";"POMO";4;244;0;0;0;0;1;0;0;0;10;1;0;0;0;2;0
2019;9;"A1";"SOAS";7;315;0;0;0;0;0;1;0;0;20;1;0;0;0;1;0
2019;9;"A2";"CHFU";5;420;0;0;4;10;0;1;0;0;0;0;0;0;0;0;0
2019;9;"A2";"LEMA";2;96;0;0;0;0;2;2;0;0;15;0;0;0;0;0;0
2019;9;"A2";"PAIN";1;1;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0
2019;9;"A2";"POMA";1;86;0;0;0;0;0;2;0;0;10;0;0;0;0;0;0
2019;9;"A2";"SOAS";9;405;0;0;0;0;0;2;0;0;5;2;0;0;0;2;0
2019;9;"A3";"CHFU";2;168;0;0;0;15;0;0;0;0;0;0;0;0;0;4;0
2019;9;"A3";"LEMA";2;96;0;0;0;0;0;0;0;0;15;0;0;0;0;1;0
2019;9;"A3";"PAIN";1;1;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0
2019;9;"A3";"POMA";1;86;0;0;0;0;0;1;0;0;8;2;0;0;0;0;0
2019;9;"A3";"POMO";3;183;0;0;1;0;0;0;0;0;30;0;0;0;0;0;0
2019;9;"A3";"SOAS";8;360;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0
2019;9;"A4";"CHFU";2;168;0;0;0;8;0;0;0;0;0;0;0;0;0;4;0
2019;9;"A4";"PAIN";1;1;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0
2019;9;"A4";"POMA";1;86;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
2019;9;"A4";"POMO";2;122;0;0;0;0;0;0;0;0;10;1;0;0;0;1;0
2019;9;"A4";"SOAS";14;630;0;0;0;0;0;0;0;2;15;1;0;0;0;0;0
2019;9;"A5";"CHFU";2;168;0;0;0;10;2;3;0;1;0;0;0;0;0;4;0
2019;9;"A5";"PAIN";1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
2019;9;"A5";"POMA";1;86;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0
2019;9;"A5";"POMO";2;122;0;0;1;0;1;0;0;0;20;0;0;0;0;0;0
2019;9;"A5";"SOAS";7;315;0;0;0;0;0;1;0;0;30;0;0;0;0;0;0
2019;9;"A6";"CHFU";4;336;0;0;5;5;0;2;0;0;0;0;0;0;0;3;0
2019;9;"A6";"LEMA";4;192;0;0;0;0;1;0;0;0;10;0;0;0;0;1;0
2019;9;"A6";"POMA";1;86;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0
2019;9;"A6";"POMO";2;122;0;0;0;0;2;2;0;0;10;5;0;0;0;1;0
2019;9;"A6";"SOAS";12;540;0;0;0;0;2;1;0;0;0;0;0;0;0;2;0
2019;9;"B1";"CHFU";2;168;0;0;10;8;2;0;0;1;0;0;0;0;0;0;0
2019;9;"B1";"HOMA";1;12;0;0;2;0;0;2;0;0;10;0;0;0;0;0;0
2019;9;"B1";"LEMA";4;192;0;0;15;0;1;0;0;0;15;0;0;0;0;0;0
2019;9;"B1";"POMA";1;86;0;0;0;0;0;1;0;0;8;3;0;0;0;0;0
2019;9;"B1";"POMO";2;122;0;0;3;0;0;1;0;0;10;2;0;0;0;0;0
2019;9;"B1";"SOAS";11;495;0;0;2;0;0;0;0;0;25;0;0;0;0;1;0
2019;9;"B2";"CHFU";2;168;0;0;5;10;2;0;0;0;0;0;0;0;0;1;0
2019;9;"B2";"LEMA";2;96;0;0;5;0;0;0;0;0;10;2;0;0;0;0;0
2019;9;"B2";"POMA";1;86;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0
2019;9;"B2";"POMO";2;122;0;1;0;0;0;0;0;0;30;0;0;0;0;1;0
2019;9;"B2";"SOAS";6;270;0;0;0;0;0;1;0;0;40;0;0;0;0;0;0
2019;9;"B3";"CHFU";2;168;0;0;3;10;0;0;0;0;0;0;0;0;0;2;0
2019;9;"B3";"LEMA";2;96;0;0;5;0;0;0;0;2;5;0;0;0;0;0;0
2019;9;"B3";"PAIN";1;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
2019;9;"B3";"POMA";1;86;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0
2019;9;"B3";"POMO";2;122;0;0;0;0;0;1;0;0;25;1;0;0;0;0;0
2019;9;"B3";"SOAS";8;360;0;0;1;0;2;0;0;0;30;0;0;0;0;1;0
2019;9;"B4";"CHFU";1;84;0;0;0;8;0;2;0;0;0;0;0;0;0;4;0
2019;9;"B4";"LEMA";2;96;0;0;0;0;0;1;0;0;10;0;0;0;0;3;0
2019;9;"B4";"POMA";1;86;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0
2019;9;"B4";"POMO";3;183;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
2019;9;"B4";"SOAS";11;495;0;0;1;0;0;2;0;0;15;1;0;0;0;2;0
2019;9;"B5";"CHFU";3;252;0;0;0;20;1;0;0;0;0;0;0;0;0;1;0
2019;9;"B5";"LEMA";1;48;0;0;0;0;1;0;0;1;10;0;0;0;0;1;0
2019;9;"B5";"POMA";1;86;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
2019;9;"B5";"POMO";2;122;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0
2019;9;"B5";"SOAS";7;315;0;0;0;0;0;0;0;0;30;0;0;0;0;1;0
2019;9;"B6";"CHFU";2;168;0;0;0;10;2;0;0;0;0;0;0;0;0;3;0
2019;9;"B6";"LEMA";2;96;0;1;0;0;0;0;0;2;10;0;0;0;0;2;0
2019;9;"B6";"POMA";1;86;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0
2019;9;"B6";"POMO";2;122;0;0;0;0;1;0;0;0;25;1;0;0;0;1;0
2019;9;"B6";"SOAS";6;270;0;0;0;0;0;1;0;0;30;0;0;0;0;1;0
2019;9;"C1";"CHFU";1;84;0;0;10;20;0;0;0;3;0;0;0;0;0;1;0
2019;9;"C1";"HOMA";1;12;0;0;1;10;0;0;0;0;15;1;0;0;0;0;0
2019;9;"C1";"LEMA";1;48;0;0;5;0;0;0;0;1;10;0;0;0;0;0;0
2019;9;"C1";"POMA";1;86;0;0;0;10;0;0;2;0;10;0;0;0;0;0;0
2019;9;"C1";"POMO";2;122;0;0;2;2;0;0;0;0;25;0;0;0;0;0;0
2019;9;"C1";"SOAS";7;315;0;0;1;0;1;0;0;0;25;0;0;0;0;0;0
2019;9;"C2";"CHFU";2;168;0;0;15;5;1;0;0;0;0;0;0;0;0;0;0
2019;9;"C2";"HOMA";1;12;0;0;2;5;0;0;0;0;20;0;0;0;0;0;0
2019;9;"C2";"LEMA";1;48;0;0;10;5;0;0;0;2;10;0;0;0;0;0;0
2019;9;"C2";"POMA";1;86;0;0;0;0;0;1;0;0;8;2;0;0;0;0;0
2019;9;"C2";"POMO";1;61;0;0;2;0;0;0;0;0;20;0;0;0;0;0;0
2019;9;"C2";"SOAS";6;270;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0
2019;9;"C3";"CHFU";2;168;0;0;10;20;1;2;0;0;0;0;0;0;0;0;0
2019;9;"C3";"HOMA";1;12;0;0;1;5;0;0;0;0;20;0;0;0;0;0;0
2019;9;"C3";"LEMA";2;96;0;0;2;0;0;1;0;1;5;0;0;0;0;1;0
2019;9;"C3";"PAIN";1;1;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0
2019;9;"C3";"POMA";1;86;0;0;0;2;0;0;0;0;8;1;0;0;0;0;0
2019;9;"C3";"POMO";1;61;0;0;1;1;0;0;0;0;20;0;0;0;0;0;0
2019;9;"C4";"CHFU";2;168;0;0;5;10;0;0;0;0;0;0;0;0;0;2;0
2019;9;"C4";"LEMA";1;48;0;0;0;2;0;0;0;0;8;0;0;0;0;1;0
2019;9;"C4";"POMA";1;86;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0
2019;9;"C4";"POMO";1;61;0;0;1;0;0;0;0;0;30;0;0;0;0;1;0
2019;9;"C4";"SOAS";5;225;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019;9;"C5";"CHFU";3;252;0;0;10;10;2;0;0;0;0;0;0;0;0;0;0
2019;9;"C5";"LEMA";1;48;0;0;3;0;1;0;0;0;10;0;0;0;0;1;0
2019;9;"C5";"POMA";1;86;0;0;0;0;0;1;0;0;10;2;1;0;0;0;0
2019;9;"C5";"POMO";1;61;0;0;1;1;0;0;0;0;30;0;0;0;0;1;0
2019;9;"C5";"SOAS";7;315;0;0;0;0;1;0;0;0;30;0;0;0;0;0;0
2019;9;"C6";"CHFU";1;84;0;0;0;8;0;1;0;0;0;0;0;0;0;5;0
2019;9;"C6";"LEMA";1;48;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0
2019;9;"C6";"POMA";1;86;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0
2019;9;"C6";"POMO";2;122;0;0;0;0;0;1;0;0;2;1;0;0;0;3;0
2019;9;"C6";"SOAS";11;495;0;0;0;0;0;2;0;0;30;2;0;0;0;2;0
2019;9;"D1";"CHFU";4;336;0;0;8;15;2;0;0;0;0;0;0;0;0;0;0
2019;9;"D1";"HOMA";1;12;0;0;0;15;0;0;0;0;5;0;0;0;0;0;0
2019;9;"D1";"LEMA";1;48;0;0;0;5;0;0;0;2;20;0;0;0;0;0;0
2019;9;"D1";"PAIN";1;1;0;0;0;15;0;0;0;0;4;0;0;0;0;0;0
2019;9;"D1";"POMA";1;86;0;0;0;10;0;0;2;0;8;1;1;0;0;0;0
2019;9;"D1";"POMO";1;61;0;0;1;10;0;0;0;0;20;0;0;0;0;0;0
2019;9;"D2";"CHFU";2;168;0;0;5;10;0;0;0;1;0;0;0;0;0;0;0
2019;9;"D2";"HOMA";1;12;0;0;2;20;0;0;0;0;5;0;0;0;0;0;0
2019;9;"D2";"PAIN";1;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2019;9;"D2";"PLCO";1;22;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2019;9;"D2";"POMA";1;86;0;0;0;8;0;0;2;0;5;0;0;0;0;0;0
2019;9;"D2";"POMO";1;61;0;0;2;5;0;0;0;0;5;0;0;0;0;0;0
2019;9;"D3";"CHFU";3;252;0;0;10;8;0;0;0;2;0;0;0;0;0;0;0
2019;9;"D3";"HOMA";1;12;0;0;2;15;0;0;0;0;15;0;0;0;0;0;0
2019;9;"D3";"PAIN";1;1;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
2019;9;"D3";"POMA";1;86;0;0;0;10;0;0;1;0;5;1;0;0;0;0;0
2019;9;"D3";"POMO";1;61;0;0;2;0;0;0;0;4;5;0;0;0;0;0;0
2019;9;"D4";"CHFU";4;336;0;0;10;10;0;0;0;0;0;0;0;0;0;1;0
2019;9;"D4";"HOMA";1;12;0;0;2;5;0;0;0;0;20;2;0;0;0;0;0
2019;9;"D4";"LEMA";2;96;0;0;10;0;1;0;0;0;5;0;0;0;0;0;0
2019;9;"D4";"PAIN";1;1;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0
2019;9;"D4";"POMA";1;86;0;0;0;0;0;0;2;0;8;2;0;0;0;0;0
2019;9;"D4";"POMO";2;122;0;0;2;0;0;0;0;0;20;0;0;0;0;1;0
2019;9;"D4";"SOAS";9;405;0;0;2;0;2;0;0;0;10;0;0;0;0;0;0
2019;9;"D5";"CHFU";3;252;0;0;10;8;1;0;0;0;0;0;0;0;0;0;0
2019;9;"D5";"LEMA";3;144;0;0;10;0;0;0;0;0;5;0;0;0;0;0;0
2019;9;"D5";"POMA";1;86;0;0;0;0;3;0;0;0;10;1;0;0;0;0;0
2019;9;"D5";"POMO";1;61;0;0;1;0;1;0;0;0;10;0;0;0;0;1;0
2019;9;"D5";"SOAS";12;540;0;0;0;2;1;0;0;0;10;0;0;0;0;0;0
2019;9;"D6";"CHFU";2;168;0;0;0;20;0;0;0;0;0;0;0;0;0;3;0
2019;9;"D6";"LEMA";1;48;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0
2019;9;"D6";"PAIN";1;1;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
2019;9;"D6";"POMA";1;86;0;0;0;0;0;0;3;0;10;0;0;0;1;0;0
2019;9;"D6";"POMO";1;61;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0
2019;9;"D6";"SOAS";12;540;0;0;1;0;0;0;0;0;20;0;0;0;0;1;0
2019;9;"E1";"BEMA";5;20;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0
2019;9;"E1";"CHFU";2;168;0;0;5;15;0;0;0;0;0;0;0;0;0;1;0
2019;9;"E1";"HOMA";1;12;0;1;2;15;0;0;0;0;20;0;0;0;0;0;0
2019;9;"E1";"PAIN";1;1;0;0;0;20;0;0;3;0;0;0;0;0;0;0;0
2019;9;"E1";"POMA";1;86;0;0;0;20;0;0;1;0;5;0;0;0;0;0;0
2019;9;"E2";"CHFU";2;168;0;0;2;8;0;0;0;3;0;0;0;0;0;0;0
2019;9;"E2";"HOMA";1;12;0;0;1;5;0;0;0;0;20;0;0;0;0;0;0
2019;9;"E2";"LEMA";1;48;0;0;10;0;0;0;0;0;15;0;0;0;0;0;0
2019;9;"E2";"PAIN";1;1;0;0;0;15;0;0;2;0;0;0;0;0;0;0;0
2019;9;"E2";"POMA";1;86;1;0;0;15;0;0;0;0;3;0;0;0;0;0;0
2019;9;"E2";"SASO";5;10;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019;9;"E3";"BEMA";5;20;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019;9;"E3";"CHFU";3;252;0;0;5;15;0;0;0;0;0;0;0;0;0;0;0
2019;9;"E3";"HOMA";1;12;1;0;1;15;0;0;0;0;2;0;0;0;0;0;0
2019;9;"E3";"POMA";1;86;0;0;0;20;0;0;0;0;4;0;0;0;0;0;0
2019;9;"E3";"SASO";5;10;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019;9;"E4";"CHFU";3;252;0;2;10;10;0;0;0;0;0;0;0;0;0;0;0
2019;9;"E4";"HOMA";1;12;0;1;1;15;0;0;0;0;5;0;0;0;0;0;0
2019;9;"E4";"LEMA";2;96;0;0;10;0;0;0;0;0;10;0;0;0;0;0;0
2019;9;"E4";"POMA";1;86;0;0;0;2;0;0;0;0;8;0;0;0;0;0;0
2019;9;"E4";"POMO";1;61;0;0;2;0;0;0;0;0;10;0;0;0;0;0;0
2019;9;"E5";"CHFU";2;168;0;0;3;10;0;1;0;0;0;0;0;0;0;0;0
2019;9;"E5";"HOMA";1;12;0;0;0;3;0;0;0;0;15;5;0;0;0;0;0
2019;9;"E5";"LEMA";1;48;0;0;10;0;0;0;0;0;15;3;0;0;0;0;0
2019;9;"E5";"POMA";1;86;1;0;0;0;0;0;0;0;8;2;0;0;0;0;0
2019;9;"E5";"POMO";3;183;0;0;3;0;0;0;0;0;20;0;0;0;0;2;0
2019;9;"E6";"CHFU";4;336;0;0;5;10;0;0;0;0;0;0;0;0;0;2;0
2019;9;"E6";"HOMA";1;12;0;0;2;0;0;0;1;0;10;0;0;0;0;0;0
2019;9;"E6";"LEMA";2;96;0;0;10;0;0;0;0;0;15;0;0;0;0;1;0
2019;9;"E6";"POMA";1;86;0;0;0;0;0;0;2;0;10;2;2;0;0;0;0
2019;9;"E6";"POMO";2;122;0;0;1;0;0;0;0;0;10;0;0;0;0;1;0
2019;9;"E6";"SOAS";8;360;0;0;1;0;0;0;0;0;20;0;0;0;0;1;0
2019;9;"F1";"CHFU";2;168;0;0;3;5;0;0;0;2;0;0;0;0;0;0;0
2019;9;"F1";"HOMA";1;12;0;0;0;10;0;0;1;0;20;0;0;0;0;0;0
2019;9;"F1";"POMA";1;86;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1
2019;9;"F2";"CHFU";3;252;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2
2019;9;"F2";"HOMA";1;12;0;0;0;5;0;0;0;3;10;0;0;0;0;0;2
2019;9;"F2";"PLCO";1;22;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0
2019;9;"F2";"POMA";1;86;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1
2019;9;"F3";"CHFU";2;168;0;0;2;5;0;0;0;3;0;0;0;0;0;0;0
2019;9;"F3";"HOMA";1;12;0;0;0;15;0;0;0;0;2;0;0;0;0;0;1
2019;9;"F3";"PLCO";1;22;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019;9;"F4";"CHFU";4;336;0;0;2;5;0;0;0;2;0;0;0;0;0;0;1
2019;9;"F4";"HOMA";1;12;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0
2019;9;"F4";"POMO";1;61;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
2019;9;"F5";"CHFU";3;252;0;1;5;15;0;0;0;0;0;0;0;0;0;0;0
2019;9;"F5";"HOMA";1;12;0;2;0;15;0;0;0;0;10;0;0;0;0;0;0
2019;9;"F5";"POMA";1;86;0;0;0;15;0;0;0;0;2;0;0;0;0;0;0
2019;9;"F5";"POMO";1;61;0;0;2;20;0;0;0;0;5;0;0;0;0;1;0
2019;9;"F6";"CHFU";6;504;0;0;5;10;0;0;0;0;0;0;0;0;0;0;1
2019;9;"F6";"HOMA";1;12;0;1;0;10;0;0;0;0;20;0;0;0;0;0;0
2019;9;"F6";"POMA";1;86;0;0;0;10;0;0;2;0;2;1;0;0;0;0;0
